key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
1018,0,0,0,0,1,1,,0,0,0,,,,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Défi<Indent/>: la vengeance d'un monarque","Le roi ufiti est entré dans une rage folle<Indent/>! Ses sujets ont été décimés par les aventuriers et il n'aura pas de répit avant de les avoir vengés<Indent/>! Armez-vous de courage et ne vous laissez pas impressionner par sa fureur<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
1019,0,1,0,6719515,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Carnivores des nuages","Les herensugues sont tellement avides de chair fraîche qu'ils feraient n'importe quoi pour se mettre le moindre aventurier sous la dent. Prouvez-leur qu'ils devraient manger plus de légumes.","","","","",,0,0,0,0,0,0,0,0,0,0,0
1020,0,1,0,6720276,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Périr le ventre vide","La gloutonnerie des nix du firmament n'est plus à prouver, et si on les laisse agir à leur guise, ils risquent de transformer Le Diadème en un véritable désert. Apprenez-leur que la gourmandise est un vilain défaut<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
1021,0,1,0,6720437,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Périr le ventre vide","La gloutonnerie des nix du firmament n'est plus à prouver, et si on les laisse agir à leur guise, ils risquent de transformer Le Diadème en un véritable désert. Apprenez-leur que la gourmandise est un vilain défaut<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
1022,0,1,0,6720315,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Périr le ventre vide","La gloutonnerie des nix du firmament n'est plus à prouver, et si on les laisse agir à leur guise, ils risquent de transformer Le Diadème en un véritable désert. Apprenez-leur que la gourmandise est un vilain défaut<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
1023,0,1,0,6724427,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Radiations néfastes","L'influence des éclats irradiants sur l'environnement a grandement perturbé un groupe d'endymions du Diadème. Éliminez-les avant qu'ils ne commettent davantage de dégâts.","","","","",,0,0,0,0,0,0,0,0,0,0,0
1024,0,1,0,6718431,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Les séducteurs ailés","Les endymions du Diadème prennent un malin plaisir à détourner l'attention des pirates des cieux pour mieux les attirer dans leurs filets. Ils vont devoir comprendre que certaines coutumes des mers du nord d'où ils proviennent n'ont pas leur place dans l'archipel.","","","","",,0,0,0,0,0,0,0,0,0,0,0
1025,0,1,0,6718423,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Défi<Indent/>: la terreur des aéronefs","Après avoir malmené La Bonté jusqu'à le faire s'effondrer, les abominables hoita sont de retour<Indent/>! Cette fois, ils n'ont pas l'intention de laisser passer un seul engin volant, quel qu'il soit<Indent/>! Les cieux du Diadème comptent sur votre protection<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
1026,0,1,0,6718398,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Défi<Indent/>: la terreur des aéronefs","Après avoir malmené La Bonté jusqu'à le faire s'effondrer, les abominables hoita sont de retour<Indent/>! Cette fois, ils n'ont pas l'intention de laisser passer un seul engin volant, quel qu'il soit<Indent/>! Les cieux du Diadème comptent sur votre protection<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
1027,0,1,0,6720437,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Circulez, y a pas d'ombrelles","Les guêpes de mer rubis ont une fâcheuse tendance à se balader en plein milieu du chemin des aéronefs, ce qui provoque de nombreux accidents. Empêchez ces saletés de méduses flottantes de nuire davantage au trafic aérien.","","","","",,0,0,0,0,0,0,0,0,0,0,0
1028,0,1,0,6720513,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Circulez, y a pas d'ombrelles","Les guêpes de mer rubis ont une fâcheuse tendance à se balader en plein milieu du chemin des aéronefs, ce qui provoque de nombreux accidents. Empêchez ces saletés de méduses flottantes de nuire davantage au trafic aérien.","","","","",,0,0,0,0,0,0,0,0,0,0,0
1029,0,1,0,6718241,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Circulez, y a pas d'ombrelles","Les guêpes de mer rubis ont une fâcheuse tendance à se balader en plein milieu du chemin des aéronefs, ce qui provoque de nombreux accidents. Empêchez ces saletés de méduses flottantes de nuire davantage au trafic aérien.","","","","",,0,0,0,0,0,0,0,0,0,0,0
1030,0,1,0,6718282,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Circulez, y a pas d'ombrelles","Les guêpes de mer rubis ont une fâcheuse tendance à se balader en plein milieu du chemin des aéronefs, ce qui provoque de nombreux accidents. Empêchez ces saletés de méduses flottantes de nuire davantage au trafic aérien.","","","","",,0,0,0,0,0,0,0,0,0,0,0
1031,0,1,0,6718282,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Les nuages mangeurs d'hommes","De gi<SoftHyphen/>gan<SoftHyphen/>tesques méduses visqueuses nommées cumulonimbus utilisent les sécrétions gazeuses de leur corps pour léviter et se nourrir de chair humaine au passage. Dissipez ces nuées malfaisantes et faites à nouveau briller le soleil sur l'archipel<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
1032,0,1,0,6720491,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Les nuages mangeurs d'hommes","De gi<SoftHyphen/>gan<SoftHyphen/>tesques méduses visqueuses nommées cumulonimbus utilisent les sécrétions gazeuses de leur corps pour léviter et se nourrir de chair humaine au passage. Dissipez ces nuées malfaisantes et faites à nouveau briller le soleil sur l'archipel<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
1033,0,1,0,6718249,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Les nuages mangeurs d'hommes","De gi<SoftHyphen/>gan<SoftHyphen/>tesques méduses visqueuses nommées cumulonimbus utilisent les sécrétions gazeuses de leur corps pour léviter et se nourrir de chair humaine au passage. Dissipez ces nuées malfaisantes et faites à nouveau briller le soleil sur l'archipel<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
1034,0,4,0,6720348,60,60,,8,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Dévouement aveugle","Sur l'ordre de son maître, un servant s'est aventuré à la hâte dans Le Diadème en omettant de se préparer con<SoftHyphen/>ve<SoftHyphen/>na<SoftHyphen/>ble<SoftHyphen/>ment à faire face aux hordes de monstres qui peuplent les lieux. Aidez-le à s'en tirer sans trop de dégâts<Indent/>! ","","Servant dévoué","","",,0,0,0,0,0,0,0,0,0,0,0
1035,0,1,0,6718352,60,60,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Boss_01.scd",0,"ScreenImage#37","ScreenImage#38","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Défi<Indent/>: le bovin mythique","Nombreux sont ceux qui croyaient que le wisent oublié n'était qu'une légende, mais après de nombreux efforts, une bande d'aventuriers intrépides a enfin réussi à le localiser. Prêtez-leur assistance pour qu'ils puissent l'ajouter à leur tableau de chasse<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
1036,0,1,0,6724747,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Radiations néfastes","L'influence des éclats irradiants sur l'environnement a grandement perturbé un groupe de celphies. Éliminez-les avant qu'elles ne commettent davantage de dégâts.","","","","",,0,0,0,0,0,0,0,0,0,0,0
1037,0,1,0,6724610,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Un regard très perçant","La lumière maléfique qui jaillit de l'œil des celphies leur permet de dénaturer d'autres organismes vivants d'un simple regard. Empêchez-les de nuire davantage à la faune et à la flore de l'archipel.","","","","",,0,0,0,0,0,0,0,0,0,0,0
1038,0,1,0,6719101,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Rois ou empereurs<Indent/>?","Qu'on les surnomme “rois des animaux” ou “empereurs des cieux”, les lions des nuages sont tellement imbus de leur supériorité qu'ils considèrent toute autre forme de vie comme inutile. Il est temps de mettre un terme à leur tyrannie<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
1039,0,1,0,6718998,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Rois ou empereurs<Indent/>?","Qu'on les surnomme “rois des animaux” ou “empereurs des cieux”, les lions des nuages sont tellement imbus de leur supériorité qu'ils considèrent toute autre forme de vie comme inutile. Il est temps de mettre un terme à leur tyrannie<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
1040,0,1,0,6720643,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Radiations néfastes","L'influence des éclats irradiants sur l'environnement a grandement perturbé un groupe de lunantishees. Éliminez-les avant qu'elles ne commettent davantage de dégâts.","","","","",,0,0,0,0,0,0,0,0,0,0,0
1041,0,1,0,6720628,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Défi<Indent/>: efflorescence fétide","Membre de la famille des lunantishee, Ève l'excentrique est connue pour émettre les odeurs les plus pestilentielles à plusieurs malms à la ronde. Si rien n'est fait pour l'empêcher de nuire, tous les morbols de l'univers risquent de vouloir déménager au Diadème<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
1042,0,1,0,6659906,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Entreprise de désodorisation ","Les environnements à forte densité d'éther n'ont pas que des avantages. En effet, ce genre de conditions naturelles est idéal pour les pousses de lunantishee, qui se font un plaisir d'y proliférer à grande vitesse. Débarrassez l'archipel de ces nuisibles<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
1043,0,1,0,6720628,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Entreprise de désodorisation ","Les environnements à forte densité d'éther n'ont pas que des avantages. En effet, ce genre de conditions naturelles est idéal pour les pousses de lunantishee, qui se font un plaisir d'y proliférer à grande vitesse. Débarrassez l'archipel de ces nuisibles<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
1044,0,1,0,6719165,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Radiations néfastes","L'influence des éclats irradiants sur l'environnement a grandement perturbé un groupe de néotyughs. Éliminez-les avant qu'ils ne commettent davantage de dégâts.","","","","",,0,0,0,0,0,0,0,0,0,0,0
1045,0,1,0,6719446,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Radiations néfastes","L'influence des éclats irradiants sur l'environnement a grandement perturbé un groupe de néotyughs. Éliminez-les avant qu'ils ne commettent davantage de dégâts.","","","","",,0,0,0,0,0,0,0,0,0,0,0
1046,0,1,0,6720315,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Radiations néfastes","L'influence des éclats irradiants sur l'environnement a grandement perturbé un groupe de néotyughs. Éliminez-les avant qu'ils ne commettent davantage de dégâts.","","","","",,0,0,0,0,0,0,0,0,0,0,0
1047,0,1,0,6719496,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Experts en torture","Tout aventurier informé frémit lorsqu'il entend parler des jidras. Munis de longs sarments, leur plus grand plaisir est de fouetter à mort tous ceux qui croisent leur chemin. De tels sadiques doivent être punis pour leurs crimes<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
1048,0,1,0,6720348,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Experts en torture","Tout aventurier informé frémit lorsqu'il entend parler des jidras. Munis de longs sarments, leur plus grand plaisir est de fouetter à mort tous ceux qui croisent leur chemin. De tels sadiques doivent être punis pour leurs crimes<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
1049,0,1,0,6718291,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Radiations néfastes","L'influence des éclats irradiants sur l'environnement a grandement perturbé un groupe de proto-noctilucales. Éliminez-les avant qu'elles ne commettent davantage de dégâts.","","","","",,0,0,0,0,0,0,0,0,0,0,0
1050,0,1,0,6888398,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"À tire d'aile","Ayant entendu les complaintes des licornes, un cheval ailé à la puissance magique considérable s'est introduit dans l'archipel. Ne vous laissez pas séduire par sa beauté et empêchez-le de semer le désordre.","","","","",,0,0,0,0,0,0,0,0,0,0,0
1051,0,1,0,6653989,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Radiations néfastes","L'influence des éclats irradiants sur l'environnement a grandement perturbé un groupe de païssas grégaires. Éliminez-les avant qu'ils ne commettent davantage de dégâts.","","","","",,0,0,0,0,0,0,0,0,0,0,0
1052,0,1,0,6718398,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Les géants au feuillage touffu","L'éther abondant et la forte lumière du soleil ont provoqué une croissance très rapide des bilokos du Diadème. Une rumeur prétend même qu'ils n'arrêteront jamais de grandir<Indent/>! Abattez-en un avant que l'archipel ne s'effondre sous leur poids<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
1053,0,1,0,6718406,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Les géants au feuillage touffu","L'éther abondant et la forte lumière du soleil ont provoqué une croissance très rapide des bilokos du Diadème. Une rumeur prétend même qu'ils n'arrêteront jamais de grandir<Indent/>! Abattez-en un avant que l'archipel ne s'effondre sous leur poids<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
1054,0,1,0,6718441,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Les géants au feuillage touffu","L'éther abondant et la forte lumière du soleil ont provoqué une croissance très rapide des bilokos du Diadème. Une rumeur prétend même qu'ils n'arrêteront jamais de grandir<Indent/>! Abattez-en un avant que l'archipel ne s'effondre sous leur poids<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
1055,0,1,0,6718333,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Radiations néfastes","L'influence des éclats irradiants sur l'environnement a grandement perturbé un groupe de ptéranodons. Éliminez-les avant qu'ils ne commettent davantage de dégâts.","","","","",,0,0,0,0,0,0,0,0,0,0,0
1056,0,1,0,6718382,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Défi<Indent/>: pêche au gros","Ropen, un énorme ptéranodon tellement friand de poissons qu'il a causé le malheur de bien des pêcheurs, a fait son apparition dans Le Diadème. Ne le laissez pas vider les eaux de l'archipel<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
1057,0,1,0,6718369,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Migration interdite","Des ptéranodons sont à la recherche du meilleur endroit pour construire leur nouveau nid. Faites-leur comprendre qu'ils feraient mieux de migrer ailleurs<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
1058,0,1,0,6719599,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Les yeux plus gros que le ventre","Les cœlophysis sont connus pour chasser de petites proies en duo, mais depuis qu'ils ont décidé de s'attaquer aux humains, ils se déplacent plus souvent en troupeau. Remettez-les à leur place dans la chaîne alimentaire<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
1059,0,1,0,6719515,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Les yeux plus gros que le ventre","Les cœlophysis sont connus pour chasser de petites proies en duo, mais depuis qu'ils ont décidé de s'attaquer aux humains, ils se déplacent plus souvent en troupeau. Remettez-les à leur place dans la chaîne alimentaire<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
1060,0,1,0,6719640,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Radiations néfastes","L'influence des éclats irradiants sur l'environnement a grandement perturbé un groupe de coquargents. Éliminez-les avant qu'ils ne commettent davantage de dégâts.","","","","",,0,0,0,0,0,0,0,0,0,0,0
1061,0,1,0,6719678,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Radiations néfastes","L'influence des éclats irradiants sur l'environnement a grandement perturbé un groupe de coquargents. Éliminez-les avant qu'ils ne commettent davantage de dégâts.","","","","",,0,0,0,0,0,0,0,0,0,0,0
1062,0,4,0,6719661,60,60,,8,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Dévouement aveugle","Sur l'ordre de son maître, une servante s'est aventurée à la hâte dans Le Diadème en omettant de se préparer con<SoftHyphen/>ve<SoftHyphen/>na<SoftHyphen/>ble<SoftHyphen/>ment à faire face aux hordes de monstres qui peuplent les lieux. Aidez-la à s'en tirer sans trop de dégâts<Indent/>! ","","Servante dévouée","","",,0,0,0,0,0,0,0,0,0,0,0
1063,0,1,0,6719081,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Le temps des amours","Les acari se sont récemment mis à pondre une très grande quantité d'œufs, et si la menace n'est pas traitée rapidement, leur progéniture risque de poser de gros problèmes aux explorateurs. Débarrassez Le Diadème des petits acari intemporels avant qu'il soit trop tard.","","","","",,0,0,0,0,0,0,0,0,0,0,0
1064,0,1,0,6719515,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Le temps des amours","Les acari se sont récemment mis à pondre une très grande quantité d'œufs, et si la menace n'est pas traitée rapidement, leur progéniture risque de poser de gros problèmes aux explorateurs. Débarrassez Le Diadème des petits acari intemporels avant qu'il soit trop tard.","","","","",,0,0,0,0,0,0,0,0,0,0,0
1065,0,1,0,6720628,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Le temps des amours","Les acari se sont récemment mis à pondre une très grande quantité d'œufs, et si la menace n'est pas traitée rapidement, leur progéniture risque de poser de gros problèmes aux explorateurs. Débarrassez Le Diadème des petits acari intemporels avant qu'il soit trop tard.","","","","",,0,0,0,0,0,0,0,0,0,0,0
1066,0,1,0,6718312,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Le temps des amours","Les acari se sont récemment mis à pondre une très grande quantité d'œufs, et si la menace n'est pas traitée rapidement, leur progéniture risque de poser de gros problèmes aux explorateurs. Débarrassez Le Diadème des petits acari intemporels avant qu'il soit trop tard.","","","","",,0,0,0,0,0,0,0,0,0,0,0
1067,0,1,0,6718341,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Lune de miel sans fin","Les acari intemporels ont profité de la dernière saison des amours pour fricoter avec des sarcoptes. Depuis, les tourtereaux sont tellement in<SoftHyphen/>sé<SoftHyphen/>pa<SoftHyphen/>ra<SoftHyphen/>bles qu'ils attaquent tous ceux qui osent s'approcher de leur nid douillet.","","","","",,0,0,0,0,0,0,0,0,0,0,0
1068,0,4,0,6718352,60,60,,8,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"La détresse d'un pirate","L'aéronef d'un pirate dont la boussole est tombée en panne s'est échoué sur Le Diadème, et il n'a pas fallu longtemps au pauvre malheureux avant de se retrouver aux prises avec des créatures féroces. Aidez-le à survivre dans cet environnement hostile<Indent/>!","","Pirate égaré","","",,0,0,0,0,0,0,0,0,0,0,0
1069,0,1,0,6720194,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Radiations néfastes","L'influence des éclats irradiants sur l'environnement a grandement perturbé un groupe d'acari intemporels. Éliminez-les avant qu'ils ne commettent davantage de dégâts.","","","","",,0,0,0,0,0,0,0,0,0,0,0
1070,0,1,0,6659906,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Les malheurs du célibat","Hélas pour eux, certains acari intemporels n'ont pas eu la chance de trouver leur moitié durant la saison des amours, et ils ont décidé d'apaiser leur frustration en se vengeant sur les explorateurs du Diadème. Expliquez-leur qu'ils feraient mieux d'améliorer leur pouvoir de séduction.","","","","",,0,0,0,0,0,0,0,0,0,0,0
1071,0,1,0,6720169,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Les malheurs du célibat","Hélas pour eux, certains acari intemporels n'ont pas eu la chance de trouver leur moitié durant la saison des amours, et ils ont décidé d'apaiser leur frustration en se vengeant sur les explorateurs du Diadème. Expliquez-leur qu'ils feraient mieux d'améliorer leur pouvoir de séduction.","","","","",,0,0,0,0,0,0,0,0,0,0,0
1072,0,1,0,6719460,60,60,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Nécrophagie végétale","S'il y a une plante qu'on peut qualifier de maléfique, c'est bien la bariaua. Comment désigner autrement une fleur qui pousse dans les cadavres et se nourrit de leur chair<Indent/>? Il est temps d'en finir avec ces abjections, et avec autre chose qu'un sécateur<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
